CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,comment_length,text_fr
UgzaIKHa04X1C-R9ZIt4AaABAg,DfLVNMqQX9g,The Shocking AI Reveals That Stunned CES 2025 (DAY 2),@PaulJustinCampbell,UCs5f3sMQ8S5aobVTurhrVwQ,Good morning XAI508P Community!!   Let’s get ready for a December to remember! AEOD all eyes on XAI508P,Positive,0,0,2025-01-11 08:33:12,AU,28,103,Bonjour XAI508P Communauté!! Laissez-les se préparer pour un Décembre à retenir! AEOD tous les yeux sur XAI508P
UgyauQUL9dxQ_6KA90B4AaABAg_aug,E7Z0G9nweMo,How To Survive In A Snow Cave ❄️ (@OutdoorBoys),AugmentedUser,AugmentedCID,"“There’s a couple of key features to keeping you warm” 1 Just stay inside where you have central heating 2 when it gets really cold outside, turn the heating ""up"" 3 remain ""indoors"" where the heat is ""up"" 😂",Negative,0,0,2025-02-04 08:47:31,NZ,26,206,"1 Il suffit de rester à l'intérieur où vous avez le chauffage central 2 quand il fait vraiment froid à l'extérieur, tourner le chauffage ""up"" 3 restent ""intérieurs"" où la chaleur est ""up"" ... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgwbmjDMjrVfVk2qQFx4AaABAg,9yrmb0bqfI4,Ukraine: Putin cancels plans to storm Mariupol steel plant | DW News,@andreaziz5499,UC8LQFjdCm7Yi2GzME44q3Yw,God  save the poor defenders&civiliand,Positive,0,0,2022-04-23 08:34:20,DE,25,38,Dieu sauve les pauvres défenseurs et les civils
Ugzxd3X0TARU98eB4BF4AaABAg,P6RZZMu_maU,Leetcode 128 - LONGEST CONSECUTIVE SEQUENCE,@lancetv4826,UCX7z8Xuml_IaYhkcoWNgEoA,Isn't this O(n2) since there is a loop inside a loop?,Negative,0,0,2024-05-20 15:58:03,US,27,53,N'est-ce pas O(n2) puisqu'il y a une boucle à l'intérieur d'une boucle ?
UgxRbQHitZGi_LWW0Fd4AaABAg_aug,pnn2VTSr1Ko,"Java Tutorial: Operators, Types of Operators & Expressions in Java",AugmentedUser,AugmentedCID,Or how would they feel,Neutral,0,0,2025-02-05 00:01:53,IN,27,22,Ou qu'est-ce qu'ils ressentiraient ?
UgxK0jSy5ILwoy_Yx454AaABAg,6pDTedR6PM0,"""Too Stupid To Be LA Mayor"": Megyn Kelly Slams ""Moron"" Karen Bass' Incompetence",@kathyaleman9915,UCe-G2B6xHz-z6xkxtu0sCMw,That lady needs to resign like yesterday,Positive,496,5,2025-01-11 07:34:58,AU,25,40,Cette dame doit démissionner comme hier.
UgyZJS2sWRZiQWNxahR4AaABAg_aug,0J8JaN76Mrs,SEO Full Course for Beginners in 13 HOURS (FREE) | Learn Full Search Engine Optimization in 2024,AugmentedUser,AugmentedCID,When will Nike begin their Christmas sale? (informational keyword),Neutral,0,0,2025-02-05 11:11:58,IN,27,66,Quand Nike commencera-t-elle sa vente de Noël ? (mot-clé informatif)
Ugz6uxs1v6yavibPpF14AaABAg,BzYVnjwWJxo,Custom water cooled @Phanteks build #pctips #pcbuild #watercooledpc #pcgaming #gamingpc #pcsetup,@paradiseprod6153,UCI4j_QuK1py298KhMU-isFg,never done this but wouldnt hardline for everything and then a valve or softline off a T thats plugged to replace fluid be the play for watercooled? i dont think 99% of people need it if they can just dust their pc but its interesting,Neutral,0,0,2025-01-08 10:31:26,US,28,234,"Je ne pense pas que 99 % des gens en aient besoin s'ils peuvent simplement épousseter leur pc, mais c'est intéressant."
Ugz6GzMAsEMfHHzlE3p4AaABAg_aug,VYBrYxgTbH8,United Health CEO MÜRDERED In Broad Daylight,AugmentedUser,AugmentedCID,"As a right-leaning individual, I find myself in agreement with everything you've expressed. These are certainly strange times we live in.",Neutral,0,0,2025-02-05 10:55:39,US,25,137,"En tant qu'individu droit, je me trouve en accord avec tout ce que vous avez exprimé. Ce sont certainement des moments étranges dans lesquels nous vivons."
UgziwM1JZrVVps_qaSd4AaABAg,N7nxlXaYaPI,‘The Five’ talk how Americans are bashing Biden’s presidency,@leilanofsker3559,UCbrE_O8or7fdsIOsiCY909Q,"Hey people let's not forget about his son's activities, along with his failure of protecting this country. Failure at being President and picking a failure for a VP.",Negative,453,17,2022-05-23 23:01:46,CA,25,165,"Les gens n'oublient pas les activités de son fils, ainsi que son échec à protéger ce pays. L'échec à être président et à choisir un échec pour un vice-président."
UgzG40PWPENws7gZiG54AaABAg,9PFLV-F2tAA,Real Vs. Fake Nintendo Switch Dock!,@thewin98clan,UCN4ltXIoL4G0CwOEhbP0iLw,But the fake one will kill the switch after a while,Negative,0,0,2025-01-12 21:51:10,AU,28,51,Mais le faux tuera l'interrupteur après un moment
UgxtsqSrxlO2ws0TW1h4AaABAg,iolyucrkWo0,"""Bart's First Day of Kindergarten""",@Arialex-l2x,UCURZFQJrIcVsQ2lZOCwPnZw,Teacher roasted boss so bad,Positive,2,0,2025-01-11 02:46:25,IE,24,27,Maître torréfié boss si mauvais
Ugwguga_0tIk86KvOgN4AaABAg_aug,VjKyvpip-V8,Londyn gets KICKED OUT of ICE CREAM MUSEUM! #dlafam,AugmentedUser,AugmentedCID,"HOW CAN SHE BE SO MEAN TO THAT SHORT GIRL WHO WORKS THERE? YOU ARE DONE, PERIOD.",Negative,0,0,2025-02-04 02:32:20,CA,26,80,Comment peut-elle être aussi sensible à cette petite fille qui y travaille ?
Ugym5zZ-orNJDLT5kap4AaABAg,cVVeK6Ll0Y8,Do you think Turkey enjoyed it? 🧼🐾💚 #belgianmalinois #dogsofyoutube #dogbath #doggrooming #asmr,@ClaraGarciaGuedes,UC7-0tgcCx6JA2aHqybMuCUQ,"This is not a dog, is a angel ❤",Positive,8,2,2025-01-09 22:53:41,AU,15,31,"Ce n'est pas un chien, c'est un ange."
Ugx1VqbCg_9DlKf0ZnR4AaABAg_aug,ixlpwh2jvUk,This girl is so arrogant😡😤 #motivationalquotes #inspiration #emotional #kindness #raisedarmy #sad,AugmentedUser,AugmentedCID,That poor child.,Negative,0,0,2025-02-04 08:24:06,NZ,15,16,Ce pauvre enfant.
UgzuBDI7928iC7wmGmd4AaABAg,WGP8h6Z-LAs,North Korean Troops Just Did Something INSANELY STUPID,@ohchinchindaisuke1927,UCi5zcFPyNYaOoBvL5_EbK1g,Man the red dawn remake is looking like an idioocracy fever dream.,Negative,11,0,2025-01-10 14:15:35,AU,25,66,L'homme le remake rouge de l'aube ressemble à un rêve de fièvre idioocratique.
UgxvetGZKG_8N-jlDu54AaABAg,nd5kYKwdzFo,Thanos Eliminates Three People┃Squid Game S2.E3┃#shorts,@ILUVINVADERZIMMM,UCA6lZWAlskHeJw774IM_7fQ,HE LOOKS SO CUTE BAHAH,Positive,0,0,2025-01-15 02:24:39,NZ,1,22,"Il est si mignon que je l'ai vu, mais je ne l'ai pas vu. Je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu, je l'ai vu."
Ugz3osOBQuLE63Uot5t4AaABAg,GubOA-w8e6I,Trump & Obama Share A Laugh | Kamala Harris 'Annoyed'? | WATCH 5 Key Moments From Carter's Funeral,@robingail8866,UCCwfup4IRA4ZZ5izTM0xTew,"I'm sure Obama is doing what he gotta do. However, I don't think Michelle could have stomached having to sit next to Trump, which is probably why she's not there.",Neutral,80,19,2025-01-09 22:35:00,CA,25,162,"Je suis sûr qu'Obama fait ce qu'il doit faire. Cependant, je ne pense pas que Michelle aurait pu s'asseoir à côté de Trump, c'est probablement pour ça qu'elle n'est pas là."
UgzJIFs4BxMVic_Fl5Z4AaABAg,nvFEDxo9y3c,The Worst Computer Virus of All Time,@aotearoa24-79,UC-tEBmwjy7JptrlKZKtOA5g,And the second they take down the Rouge A.I they'll refuse to pay the 250k 😂 that's corporates for you.,Neutral,0,0,2025-01-10 02:42:01,US,28,103,"Et dès qu'ils auront enlevé le Rouge A.I, ils refuseront de payer les 250 000 $ qui sont des sociétés pour vous."
Ugxn4QQzgHIbkRL-5KN4AaABAg,zttTYB9WCLs,"January 9, 2025",@CharitaWadlington,UCJHhSyJMSHZlOzAoEM9Lgqw,That’s how it be,Neutral,0,0,2025-01-12 00:40:00,GB,26,16,C'est comme ça que ça doit être.
UgxmqE-iT6wKcjOwEsh4AaABAg,jDyfxPUiUBQ,Squid Game Season 2 | The Frontman Edit | #squidgame #edit #shorts,@Heheheheheh-123,UCyb4OMQmBvu6H2oJNCgVGng,He was the BEST player in squid game 1 and 2❤❤,Positive,0,0,2025-01-13 15:02:08,AU,24,46,Il a été le meilleur joueur dans le jeu de calmar 1 et 2 .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgysNCyO9N6tj9MMW9l4AaABAg,lu-rR2o-rh0,LOL: Ben Shapiro REACTS to EVEN MORE Insane Woke TikToks,@donfarley4907,UCS0eDV8IGtiqPRkDCjvQ_Ig,Great job guys.,Positive,0,0,2024-07-31 12:11:48,US,25,15,"Bon travail, les gars."
Ugw27Pmw59ccPSo284B4AaABAg,JdG1cVFyj5A,Python in 8 Minutes (in Hindi) 🐍,@saiyanwaredits9795,UC5KpjZ0Q7nCxSe40CBFD7LA,Bro you are awesome,Positive,0,0,2023-08-01 07:54:09,IN,27,19,"Frère, tu es génial."
UgxVPLjQ-86rU9-p10d4AaABAg,XzdoVlzyzAM,Best of CES 2025,@huddleen,UCmvNG4IOVRsUAFxuUZ_lQiw,Gotta say this is a really underwhelming CES if that is the best of. Largely pointless products that are really reaching for a use case. Gotta say the Honda looks cool though.,Negative,0,0,2025-01-12 17:42:51,AU,28,175,Il faut dire que c'est un CES vraiment peu criant si c'est le meilleur de. Largement des produits inutiles qui atteignent vraiment pour un cas d'utilisation. Il faut dire que la Honda semble cool cependant.
Ugy1TgitQ7a2PZsdxIN4AaABAg,GhQdlIFylQ8,C# Tutorial - Full Course for Beginners,@niostudios9196,UCNO0Xh3M1Am6XzBiZZig-nA,1:00:00. Interactúa con el usuario,Neutral,0,0,2024-10-08 21:33:31,US,27,34,1:00:00. Interactúa con el usuario
Ugy3QSCzm6_AyfK1Ycx4AaABAg,b2IJe9Vy4xQ,Four amateur riders are looked down upon. #movie #clips #foryou,@tac12gaming9,UCWp5b1ykr4CVg_Y7WEHsuVA,Rip ray,Neutral,0,0,2025-01-12 23:05:21,AU,24,7,Rayon de l'épistice (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip ray) (Rip
UgyMyCzsPLzSZ2mATKl4AaABAg,8Isd671xvlE,Pence Getting Fired By Trump?,@JoeBlow_4,UCaMVwaIE27a7Jjd-DujjCEA,We just won at the border.  Never get tired of winning.  Thought I'd post it this on the leftiest lefty site on the web. ;),Negative,0,0,2019-09-12 01:26:34,US,25,123,On vient de gagner à la frontière. Ne jamais se lasser de gagner. Je pensais l'afficher sur le site le plus gaucher du web. ;)
UgzVQEgjovVf_KCc3Bd4AaABAg,sQZfkvZAHpk,Napolitano Makes CRAZY Impeachment Prediction,@anthonyd2923,UCG6xlCEJeqY7LoMjCiETrZw,"Hey shank, did President Trump actually do what???
 IFor once id live  hear you quote some actual evidence for a change instead of this TDS loser mentality hyperbole nonsense that you spew.
Your show is so inconsequential if you want off the air tomorrow no one would even notice",Negative,2,5,2019-12-08 23:07:59,US,25,279,"Hey sank, le président Trump a-t-il réellement fait quoi??? IPour une fois id live vous avez cité quelques preuves réelles pour un changement au lieu de cette mentalité loser TDS hyperbole absurde que vous vomissez. Votre spectacle est si inconséquent si vous voulez hors de l'air demain, personne ne remarquerait même"
Ugz6aHYk5e-jzKymvkN4AaABAg,tsBy6je8KjM,Stop Wasting Your Time and Money at Universities!,@hamitahery3779,UCqx-28uwuDMtW8T4GdY7D6w,Mosh Aziz behet eftekhar mikonam. You are an inspiration.,Positive,0,0,2020-11-12 13:15:00,AU,27,57,Mosh Aziz behet eftekhar mikonam. Vous êtes une inspiration.
UgyLiU-NU4Ymle4j2TJ4AaABAg,EvF3aXsHWPw,"Anna Faris, Melissa Rivers & More Stars’ Homes Burn Down in Los Angeles Fires | E! News",@niklet9246,UCp10Z13Lj63J1SNiZJlJJEw,My heart goes out to everyone affected by the fires.  Those neighborhoods have been there for decades.  They are high risk and the risk has gotten higher recently due to global warming.,Positive,0,0,2025-01-11 18:42:57,AU,25,185,Mon cœur s'adresse à tous ceux qui sont touchés par les incendies. Ces quartiers sont là depuis des décennies. Ils sont à risque élevé et le risque a augmenté récemment en raison du réchauffement climatique.
UgyumTniVaaEK4Lf7yp4AaABAg_aug,O-C2I2XpeaI,Lambo Huracan v Porsche 911 GT3 RS: DRAG RACE,AugmentedUser,AugmentedCID,"That Lambo is actually quite ugly, in my opinion",Negative,0,0,2025-02-04 08:13:42,NZ,2,48,"Que Lambo est en fait assez laid, à mon avis"
Ugz2jpMLvRnzeCFa4Tp4AaABAg_aug,obqXDR7kgUk,Lambo driver shows how to get out of a ticket (🎥: DailyDrivenExotics),AugmentedUser,AugmentedCID,His tone completely changed to extreme de-escalation the moment he realized the encounter was being recorded both before and after. The cop's whole attitude shifted.,Negative,0,0,2025-02-04 02:23:07,GB,2,165,Son ton a complètement changé en désescalade extrême au moment où il s'est rendu compte que la rencontre était enregistrée avant et après. L'attitude du flic a changé.
UgxwaO1SYB2dAsrZfhp4AaABAg,73ddf6Oqg-8,"Major Issue for students! For Jobs, student should be judged on the basis of their skills",@Keshav_Juneja16561,UCzqHK90N75oNhl9I_UO2fnA,"Your Words are Really True.
Yours voice like God's Voice.",Positive,0,0,2024-07-18 16:27:48,IN,27,57,"Vos paroles sont vraiment vraies, votre voix comme celle de Dieu."
UgzIQfe0ur-QYYoQvj94AaABAg,BSuucNyu270,I LOST My Power Bank at CES 😭🙏,@mgs_vods,UCtZqXMtEgQIdDDpe97cO0SA,"I went there nervous some pretty cool original Snoopy drawings. Also, it was kind of sad to see that the boats that they’re driving are just motorized. They don’t actually use the paddles to make them move.",Neutral,0,0,2025-01-09 19:53:52,AU,28,206,"J'y suis allé nerveux quelques dessins Snoopy original assez cool. Aussi, il était un peu triste de voir que les bateaux qu'ils conduisent sont simplement motorisés. Ils n'utilisent pas réellement les palettes pour les faire bouger."
Ugy4yS0TF1Z8PiwkaGp4AaABAg,8ext9G7xspg,12 Beginner Python Projects - Coding Course,@halabig2,UClkDQIDPfFfHQEIN9tmxgnw,Can someone help me in hangman. The code didn't work. When I tried it.,Negative,1,0,2023-12-26 11:15:03,US,27,70,"Quelqu'un peut m'aider en pendu, le code n'a pas marché, quand j'ai essayé."
Ugyit0Y6WpHeuUy_Sel4AaABAg,_pbsVr_EKMc,Kyle Breaks Down His Heated Fox News Debate,@Moonspell360,UCoP3iut4mpTpoRXfbuqORsQ,Who is watching this in 2026??😊,Neutral,1,0,2024-08-18 01:15:01,US,25,31,Qui regarde ça en 2026 ?? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
Ugx8xC6zmn4_zGlKkL54AaABAg_aug,-rthlIYR9eo,Scummy Chef Tried Sabotaging A Blind Chef 💀,AugmentedUser,AugmentedCID,The fact that he's smiling while she's being pinched is a massive red flag.,Negative,0,0,2025-02-03 15:52:06,AU,26,75,Le fait qu'il sourie pendant qu'on la pince est un drapeau rouge massif.
UgxMOSiEUwpWtHxozKh4AaABAg,cTBiBSnjO3c,Daily Temperatures - Monotonic Stack - Leetcode 739 - Python,@illu1na,UC6pYFdhg2G2iLBpw3cap-Bw,"Guys this video seems outdated, his websites solution page shows more optimised DP solution without extra space.",Negative,0,0,2024-11-07 16:03:33,US,27,112,"Les gars cette vidéo semble dépassée, sa page de solution de sites Web montre une solution DP optimisée sans espace supplémentaire."
UgxD-S8WpXlR58VNkJx4AaABAg,B1k_sxOSgv8,Encode and Decode Strings - Leetcode 271 - Python,@wrumwrum9074,UCWSnwzjHPQCpzFauP50o5yg,"But what if word will contain number and then ""#""",Negative,0,1,2023-05-23 14:21:08,US,27,49,"Mais si le mot contient le nombre et ensuite ""#"""
UgyzTVoNnl2Vjg-hvAt4AaABAg,6vkHJu9Ik-Q,Megan Thee Stallion EXPLAINS her SITUATION with Tristan Thompson,@cheecheemazique5848,UCWtllIoBDduhQAUAKfm78UA,Shit crazy,Neutral,0,0,2025-01-08 22:31:25,US,17,10,"Merde, c'est fou."
UgxYBBFRsIcrEdB8Lo94AaABAg,v_bjyFAmqEw,California’s Autofire Disaster: This Shocked the World,@resingthonmarak9246,UCqCdM2DgcKSk3fFa4yD8dpw,This is the power of God,Negative,0,0,2025-01-18 15:30:16,PH,25,24,C'est la puissance de Dieu
UgxA7qDT7fRbcutbUPd4AaABAg,d7qDqx4hKKI,Ukraine war: Captured medic's bodycam footage shows horror of Mariupol,@wanderer3004,UCc7kT_vLHg6DPc9rwbxEwiA,All of this death and destruction so one little man can feel important. That is just pathetic.,Negative,4,1,2022-09-10 03:39:05,GB,25,94,"Toute cette mort et cette destruction pour qu'un petit homme se sente important, c'est pathétique."
UgydRz3CPA4f6k3_aMB4AaABAg,SCvvhs8GNxE,If I had to restart my coding journey,@startup_404,UCosHGuUhaFzp6bQfi0VrQ8w,"any community or group , anyone wants to connect 😊😊",Neutral,1,0,2024-03-24 04:57:02,IN,27,51,"n'importe quelle communauté ou groupe , n'importe qui veut se connecter .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
Ugy8P9Enz1MyYigLSeV4AaABAg,4c_ADqshdSA,Terracotta Army: The greatest archaeological find of the 20th century - BBC News,@charlesburke-v1d,UCEwcIyOPT-cuRnj6-Hltw6g,The entire project was the result of one guy's extraordinary fear of dying one day. But if he thought any of this would change anything he must have been incredibly disappointed.,Negative,0,0,2025-01-19 14:41:15,GB,25,178,Tout le projet était le résultat de l'extraordinaire peur d'un homme de mourir un jour. Mais s'il pensait que tout cela changerait tout ce qu'il aurait dû être incroyablement déçu.
UgzW_Mfm0uDBf01Osm54AaABAg,q8vyJ8QbPlw,Facing Consequences 🤷‍♂️ #shorts,@Shinxbi666,UCcFBw2N4So5ze5GWXv_raiQ,"Hahahahaha that's what you get stupid!!! Shes lucky, it could have been much worse 😊",Positive,0,0,2025-01-13 15:58:10,AU,24,84,"Hahahahaha c'est ce que vous devenez stupide !!! Elle a de la chance, ça aurait pu être bien pire . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgxyvaelPDF6nZlQgH94AaABAg,5FcPVq7KeTE,BF vs GF #shorts #minecraft #minecraftshorts,@alyssaweeks7482,UCwLnVMUxjKptz3baAEn6cqA,I love you guys so Much I have always wanted to meet you ever since I watched your first video please keep making awesome videos🤩🤩🤩,Positive,0,0,2025-01-11 22:31:55,IE,20,131,"Je vous aime tellement que j'ai toujours voulu vous rencontrer depuis que j'ai regardé votre première vidéo s'il vous plaît continuer à faire des vidéos géniales, s'il vous plaît.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgxuK0USmNeRzXhP_ad4AaABAg,dqJanLvjDqc,Introduction to Maven | Theory,@univuniveral9713,UCDNzSZhikL9BA656DV5j8ow,preach,Positive,0,0,2020-11-02 19:38:24,IN,27,6,prêcher
Ugx3No1YM3kVulcEcMp4AaABAg,qiVrICpvXF8,he took RABIES instead of steroids,@mical2great,UC3HwjZiENP6BikBDD-x6E-Q,When this came out i was in middle school just PRAYIN college was really like BMS😂,Positive,0,0,2025-01-13 15:15:19,AU,24,82,"Quand ça s'est passé, j'étais au collège, juste au collège de PRAYIN, c'était vraiment comme BMS."
UgxigOfEmNmcmqE9r6J4AaABAg,yNzxXZfkLUA,#44 Python Tutorial for Beginners | Decorators,@chrism3790,UCyKMUvRVJYqpwtZa3GUjVTw,"You missed the most important part of the whole thing. 
Using the @ syntax before the function we want to wrap is what makes decorators useful.",Negative,246,11,2019-05-05 18:00:05,IN,27,143,Vous avez manqué la partie la plus importante de l'ensemble. L'utilisation de la syntaxe @ avant la fonction que nous voulons envelopper est ce qui rend les décorateurs utiles.
UgyX2fQH2ADGWd0b-1V4AaABAg,9yrmb0bqfI4,Ukraine: Putin cancels plans to storm Mariupol steel plant | DW News,@Yamamaass,UCSg0_b8zs1W_DyjMrB5ysdg,I am inevitable,Neutral,0,0,2022-04-23 12:08:11,DE,25,15,Je suis inévitable.
